filing_date,quarter,symbol,percentage,value,price_before,price_after,price_change_pct,hld_pct_change
2020-10-23,Q3 2020,HHC,7.1,628877,,,,10.875701483274591
2021-02-16,Q4 2020,HHC,8.6,861758,,,,37.03124776387114
2021-05-17,Q1 2021,HHC,12.2,1281402,,,,48.696269718412836
2021-08-16,Q2 2021,HHC,12.3,1312787,,,,2.4492704085056882
2021-11-15,Q3 2021,HHC,12.6,1195987,,,,-8.897102119384181
2022-02-14,Q4 2021,HHC,13.1,1386260,,,,15.909286639403275
2022-05-16,Q1 2022,HHC,13.6,1411185,,,,1.7980032605716012
2022-08-15,Q2 2022,HHC,12.4,926852,,,,-34.321013899665886
2022-11-14,Q3 2022,HHC,9.6,754421,,,,-18.603941082287136
2023-02-13,Q4 2022,HHC,13.8,1214706,,,,61.011689759431405
2023-05-15,Q1 2023,HHC,12.5,1278762,,,,5.273374791924956
2023-08-14,Q2 2023,HHC,12.1,1307722,,,,2.264690380227119
2023-11-14,Q3 2023,HHH,11.9,1245896,66.96854400634766,71.1248779296875,6.206397324310774,
2024-02-14,Q4 2023,HHH,15.5,1612794,72.07817077636719,74.31839752197266,3.1080516076859,29.448525398588643
2024-05-15,Q1 2024,HHH,12.7,1369036,64.49951934814453,64.48046112060547,-0.0295478597851144,-15.114019521401989
2024-08-14,Q2 2024,HHH,11.7,1221990,69.5999984741211,71.91000366210938,3.318973044011194,-10.740842461410804
2024-11-14,Q3 2024,HHH,11.3,1459715,82.12999725341797,79.91000366210938,-2.7030240661748044,19.453923518195726
2025-02-14,Q4 2024,HHH,11.5,1450100,75.04000091552734,80.5999984741211,7.409378319241558,-0.6586902237765591
2025-05-15,Q1 2025,HHH,11.7,1396560,71.01000213623047,70.66999816894531,-0.4788113745340682,-3.6921591614371474
2019-02-14,Q4 2018,HLT,13.2,786029,77.84518432617188,80.1794662475586,2.998620841600247,
2019-05-15,Q1 2019,HLT,13.6,911405,90.1395034790039,92.55743408203124,2.682431686114789,15.950556531629246
2019-08-14,Q2 2019,HLT,16.0,1071841,93.89904022216795,90.30117797851562,-3.831628347999823,17.60315117867468
2019-11-14,Q3 2019,HLT,15.7,982944,96.50871276855467,98.41400146484376,1.9742141840170315,-8.293860749868687
2020-02-14,Q4 2019,HLT,17.9,1170855,111.51414489746094,110.4973373413086,-0.9118193544749994,19.117162320539105
2020-05-15,Q1 2020,HLT,14.3,941002,67.40072631835938,72.24542236328125,7.187898869277055,-19.631209671564797
2020-08-14,Q2 2020,HLT,13.1,1012845,84.53515625,84.02103424072266,-0.6081753817984381,7.634734038822444
2020-10-23,Q3 2020,HLT,12.9,1140132,93.32484436035156,89.3600845336914,-4.248343357907124,12.567273373517175
2021-02-16,Q4 2020,HLT,14.8,1485344,110.87454223632812,110.17253112792967,-0.6331580669817846,30.27824848350893
2021-05-17,Q1 2021,HLT,14.9,1557285,122.21510314941406,119.42691802978516,-2.2813752537771137,4.843389814076748
2021-08-16,Q2 2021,HLT,14.4,1539117,120.83089447021484,118.63594818115234,-1.8165439382752897,-1.1666457970121114
2021-11-15,Q3 2021,HLT,18.0,1702284,141.85098266601562,140.14051818847656,-1.2058178557467634,10.601338299817353
2022-02-14,Q4 2021,HLT,18.6,1964590,147.84262084960938,156.21701049804688,5.664394746462333,15.409062177638976
2022-05-16,Q1 2022,HLT,14.5,1510160,135.04859924316406,133.55564880371094,-1.105491243759565,-23.131034974218533
2022-08-15,Q2 2022,HLT,14.8,1104215,136.04393005371094,137.6078643798828,1.1495803785986076,-26.880926524341785
2022-11-14,Q3 2022,HLT,15.4,1210009,139.51829528808594,137.44482421875,-1.4861642805013544,9.58092400483601
2023-02-13,Q4 2022,HLT,14.4,1267590,146.00660705566406,150.1734161376953,2.853849675749729,4.758724935103786
2023-05-15,Q1 2023,HLT,12.8,1309955,140.60647583007812,141.49037170410156,0.6286309850277586,3.3421689978620828
2023-08-14,Q2 2023,HLT,12.6,1358396,153.9354248046875,152.7623291015625,-0.7620700073510811,3.697913287097654
2023-11-14,Q3 2023,HLT,14.7,1547679,161.88168334960938,164.76763916015625,1.782756239514876,13.934301926684123
2024-02-14,Q4 2023,HLT,16.1,1671801,189.3602752685547,195.38644409179688,3.1823827963366385,8.0198800914143
2024-05-15,Q1 2024,HLT,18.2,1958437,204.6446075439453,205.28355407714844,0.3122225114414108,17.145342059252265
2024-08-14,Q2 2024,HLT,18.8,1953389,204.65512084960935,210.0717620849609,2.6467166875008106,-0.25775656812039305
2024-11-14,Q3 2024,HLT,13.2,1698823,252.2035369873047,248.1198883056641,-1.619187712599838,-13.032017688233122
2025-02-14,Q4 2024,HLT,10.7,1344685,269.2052001953125,268.55596923828125,-0.2411658305858219,-20.846079903556756
2025-05-15,Q1 2025,HLT,5.7,682825,252.8461456298828,255.6144561767578,1.0948596981688872,-49.220449398929865
2014-05-15,Q1 2014,HME,0.3,28484,,,,
2025-05-15,Q1 2025,HTZ,0.5,59100,5.849999904632568,6.659999847412109,13.846153093748065,
2018-08-14,Q2 2018,LOW,12.7,737370,85.77828979492188,85.54862976074219,-0.2677367836649076,
