filing_date,quarter,symbol,percentage,value,price_before,price_after,price_change_pct,hld_pct_change
2022-05-16,Q1 2022,ESTC,0.5,127362,63.91999816894531,58.900001525878906,-7.8535619318983425,-74.26000703311628
2023-11-14,Q3 2023,ESTC,1.0,138920,74.87999725341797,75.94999694824219,1.4289526363135352,9.074920305899713
2024-02-14,Q4 2023,ESTC,1.4,190541,122.5500030517578,132.52000427246094,8.135455709856156,37.15879642959976
2024-05-15,Q1 2024,ESTC,0.9,169475,109.30999755859376,108.20999908447266,-1.006310949308601,-11.055888234028377
2024-08-14,Q2 2024,ESTC,0.9,192587,107.16000366210938,108.79000091552734,1.521087343891458,13.637409647440624
2024-11-14,Q3 2024,ESTC,0.6,129778,90.12000274658205,86.31999969482422,-4.216603346588263,-32.61331242503388
2025-02-14,Q4 2024,ESTC,0.6,167514,117.58999633789062,114.91000366210938,-2.2790992084738124,29.07734747029542
2025-05-15,Q1 2025,ESTC,0.6,150641,93.06999969482422,92.31999969482422,-0.8058450654982743,-10.072590947622285
2015-08-14,Q2 2015,ETSY,1.4,140500,16.989999771118164,17.350000381469727,2.1188970877064923,
2015-11-16,Q3 2015,ETSY,1.7,136900,8.6899995803833,8.8100004196167,1.3809073075709564,-2.5622775800711706
2016-02-16,Q4 2015,ETSY,0.6,71036,6.900000095367432,8.039999961853027,16.521736967090426,-48.11102994886779
2016-05-16,Q1 2016,ETSY,1.4,96495,8.59000015258789,8.479999542236328,-1.2805658719158797,35.83957430035476
2016-08-15,Q2 2016,ETSY,2.1,106367,14.449999809265137,14.260000228881836,-1.314876006167666,10.230581895434998
2016-11-14,Q3 2016,ETSY,2.1,147309,11.720000267028809,12.050000190734863,2.8156989435778783,38.4912613874604
2017-02-14,Q4 2016,ETSY,1.3,102948,12.760000228881836,13.329999923706056,4.467082167710651,-30.114249638514956
2017-05-15,Q1 2017,ETSY,0.9,90479,11.260000228881836,13.729999542236328,21.936050294377065,-12.111940008548006
2017-08-14,Q2 2017,ETSY,1.0,118173,16.219999313354492,15.640000343322754,-3.5758261071824142,30.608207429348244
2017-11-14,Q3 2017,ETSY,0.9,128351,16.649999618530273,16.469999313354492,-1.08108293873745,8.612796493276797
2018-02-14,Q4 2017,ETSY,0.7,85434,19.420000076293945,19.809999465942383,2.008235778147658,-33.43721513661756
2014-08-14,Q2 2014,EXAS,0.4,34060,17.549999237060547,17.489999771118164,-0.3418773136792007,
2022-02-14,Q4 2021,EXFY,0.0,11000,25.63999938964844,27.1200008392334,5.772236680249211,
2014-02-14,Q4 2013,FEYE,0.1,8722,,,,
2014-05-15,Q1 2014,FEYE,0.2,12314,,,,41.183214858977294
2014-08-14,Q2 2014,FEYE,0.1,8110,,,,-34.140003248335226
2014-11-14,Q3 2014,FEYE,0.1,6112,,,,-24.63625154130703
2015-02-17,Q4 2014,FEYE,0.1,6316,,,,3.337696335078544
2015-05-15,Q1 2015,FEYE,0.1,7850,,,,24.28752374920835
2015-08-14,Q2 2015,FEYE,0.1,9782,,,,24.611464968152873
2015-11-16,Q3 2015,FEYE,0.1,6364,,,,-34.94172970762626
2016-02-16,Q4 2015,FEYE,0.0,4148,,,,-34.82086737900691
2016-05-16,Q1 2016,FEYE,0.1,3598,,,,-13.259402121504337
2016-08-15,Q2 2016,FEYE,0.1,3294,,,,-8.449138410227908
2016-11-14,Q3 2016,FEYE,0.0,2946,,,,-10.564663023679422
2017-02-14,Q4 2016,FEYE,0.0,2380,,,,-19.212491513917172
2017-05-15,Q1 2017,FEYE,0.0,2522,,,,5.96638655462185
2017-08-14,Q2 2017,FEYE,0.0,3042,,,,20.618556701030922
2017-11-14,Q3 2017,FEYE,0.0,3354,,,,10.256410256410264
2018-02-14,Q4 2017,FEYE,0.0,2840,,,,-15.324985092426957
2018-05-15,Q1 2018,FEYE,0.0,3386,,,,19.225352112676063
2018-08-14,Q2 2018,FEYE,0.0,3078,,,,-9.096278795038392
2018-11-14,Q3 2018,FEYE,0.0,3400,,,,10.461338531513963
2019-02-14,Q4 2018,FEYE,0.0,3242,,,,-4.647058823529415
2019-05-15,Q1 2019,FEYE,0.0,3358,,,,3.5780382479950745
2019-08-14,Q2 2019,FEYE,0.0,2962,,,,-11.792733770101249
2019-11-14,Q3 2019,FEYE,0.0,2668,,,,-9.9257258609048
2014-02-14,Q4 2013,FIS,4.2,337771,44.79721450805664,44.99604797363281,0.4438522969780013,
2014-05-15,Q1 2014,FIS,4.6,335779,45.17753601074219,44.43691253662109,-1.6393622572620836,-0.5897486758780324
2014-08-14,Q2 2014,FIS,2.6,208128,46.72330856323242,46.63971328735352,-0.1789155743664291,-38.01637386495285
2015-08-14,Q2 2015,FIT,0.2,19115,,,,
2015-11-16,Q3 2015,FIT,0.2,18845,,,,-1.412503269683496
2016-02-16,Q4 2015,FIT,0.1,14795,,,,-21.49111170071637
2016-05-16,Q1 2016,FIT,0.1,7575,,,,-48.80027036160865
2016-08-15,Q2 2016,FIT,0.1,6110,,,,-19.339933993399338
2016-11-14,Q3 2016,FIT,0.1,7420,,,,21.440261865793776
2017-02-14,Q4 2016,FIT,0.0,3660,,,,-50.673854447439346
2017-05-15,Q1 2017,FIT,0.0,2960,,,,-19.12568306010929
2017-08-14,Q2 2017,FIT,0.0,2655,,,,-10.304054054054056
2017-11-14,Q3 2017,FIT,0.0,3480,,,,31.073446327683605
2018-02-14,Q4 2017,FIT,0.0,2855,,,,-17.95977011494253
2018-05-15,Q1 2018,FIT,0.0,2550,,,,-10.683012259194392
2018-08-14,Q2 2018,FIT,0.0,3265,,,,28.0392156862745
2018-11-14,Q3 2018,FIT,0.0,2675,,,,-18.070444104134765
2019-02-14,Q4 2018,FIT,0.0,2485,,,,-7.102803738317753
2019-05-15,Q1 2019,FIT,0.0,2960,,,,19.114688128772638
2019-08-14,Q2 2019,FIT,0.0,2200,,,,-25.67567567567568
2019-11-14,Q3 2019,FIT,0.0,1905,,,,-13.409090909090903
2014-02-14,Q4 2013,FLT,3.0,239738,,,,
2014-05-15,Q1 2014,FLT,3.0,220877,,,,-7.867338511208066
2014-08-14,Q2 2014,FLT,4.4,344180,,,,55.82428229285983
2014-11-14,Q3 2014,FLT,5.5,414363,,,,20.391364983438898
2015-02-17,Q4 2014,FLT,5.2,438781,,,,5.8929006692199914
2015-05-15,Q1 2015,FLT,5.4,497025,,,,13.274047873540562
2015-08-14,Q2 2015,FLT,4.9,483989,,,,-2.6228056938785826
2015-11-16,Q3 2015,FLT,7.7,628923,,,,29.945721906902833
2016-02-16,Q4 2015,FLT,5.3,653190,,,,3.858500961166955
2016-05-16,Q1 2016,FLT,7.8,537676,,,,-17.684594069106996
2016-08-15,Q2 2016,FLT,9.2,466550,,,,-13.2284126499974
2016-11-14,Q3 2016,FLT,6.0,417829,,,,-10.442824991962274
2017-02-14,Q4 2016,FLT,5.1,413373,,,,-1.0664649892659472
2017-05-15,Q1 2017,FLT,2.1,211960,,,,-48.72427565419125
2017-08-14,Q2 2017,FLT,2.8,328622,,,,55.03963011889035
2017-11-14,Q3 2017,FLT,2.9,432508,,,,31.61261266744162
2018-02-14,Q4 2017,FLT,2.1,265197,,,,-38.68390873694821
2018-05-15,Q1 2018,FLT,1.5,227003,,,,-14.402123704265135
2018-08-14,Q2 2018,FLT,1.2,236139,,,,4.02461641476104
2018-11-14,Q3 2018,FLT,1.2,255409,,,,8.160447871804323
2019-02-14,Q4 2018,FLT,2.2,332829,,,,30.31216597692328
2019-05-15,Q1 2019,FLT,2.4,425886,,,,27.959402576097638
2019-08-14,Q2 2019,FLT,2.6,485056,,,,13.893389310754522
2019-11-14,Q3 2019,FLT,2.6,495298,,,,2.1115087742446192
2020-02-14,Q4 2019,FLT,2.7,496921,,,,0.3276815169857228
2020-05-15,Q1 2020,FLT,1.5,241630,,,,-51.37456456861352
2020-08-14,Q2 2020,FLT,1.3,325813,,,,34.83963084054131
2020-11-16,Q3 2020,FLT,0.9,308417,,,,-5.339259022813703
2021-02-16,Q4 2020,FLT,0.5,176702,,,,-42.70678983324525
2021-05-17,Q1 2021,FLT,0.4,173981,,,,-1.5398807031046569
2021-08-16,Q2 2021,FLT,0.3,165840,,,,-4.679246584397145
2021-11-15,Q3 2021,FLT,0.3,169215,,,,2.0350940665701867
2023-05-15,Q1 2023,FLT,0.3,35190,,,,-79.20397127914191
2023-08-14,Q2 2023,FLT,1.6,197399,,,,460.95197499289566
2023-11-14,Q3 2023,FLT,1.5,200306,,,,1.472651837142025
2024-02-14,Q4 2023,FLT,2.6,368436,,,,83.93657703713318
2024-11-14,Q3 2024,FLTR.L,3.4,801387,20560.0,20760.0,0.9727626459143968,
2025-02-14,Q4 2024,FLTR.L,3.3,872886,22020.0,23270.0,5.676657584014532,8.92190664435535
2025-05-15,Q1 2025,FLTR.L,2.8,748261,18605.0,18730.0,0.6718624025799517,-14.277351223412904
2017-05-15,Q1 2017,FPI,0.0,497,7.233814239501953,7.05703592300415,-2.4437773855521883,
2017-08-14,Q2 2017,FPI,0.0,398,6.305138111114502,6.197543144226074,-1.7064648702740175,-19.919517102615693
2017-11-14,Q3 2017,FPI,0.0,402,6.563151836395264,6.599532604217529,0.5543185458626743,1.005025125628145
2018-02-14,Q4 2017,FPI,0.0,386,5.404538631439209,5.404538631439209,0.0,-3.9800995024875663
2018-05-15,Q1 2018,FPI,0.0,372,5.779000282287598,5.891434669494629,1.945568121040556,-3.626943005181349
2018-08-14,Q2 2018,FPI,0.0,392,4.980519771575928,5.277070999145508,5.95422247416851,5.376344086021501
2018-11-14,Q3 2018,FPI,0.0,298,5.59254264831543,5.109899520874023,-8.630119746816533,-23.97959183673469
2019-02-14,Q4 2018,FPI,0.0,202,4.283407211303711,4.353119373321533,1.6274932216076756,-32.21476510067114
2019-05-15,Q1 2019,FPI,0.0,285,5.096592903137207,4.901471614837647,-3.8284652513535793,41.089108910891085
2019-08-14,Q2 2019,FPI,0.0,314,5.070216655731201,4.936583995819092,-2.6356400324837312,10.175438596491237
2019-11-14,Q3 2019,FPI,0.0,297,5.402560710906982,5.212440967559815,-3.5190672260904705,-5.414012738853502
2020-02-14,Q4 2019,FPI,0.0,302,5.306288242340088,5.354164123535156,0.9022480311765906,1.683501683501687
2020-05-15,Q1 2020,FPI,0.0,270,5.035703182220459,5.397694110870361,7.188488192234653,-10.596026490066224
2020-08-14,Q2 2020,FPI,0.0,305,5.470514297485352,5.6407084465026855,3.1111178906079755,12.962962962962955
2020-11-16,Q3 2020,FPI,0.0,296,6.296239852905273,6.827052116394043,8.430623290881094,-2.950819672131144
2021-02-16,Q4 2020,FPI,0.0,387,9.59418487548828,9.380617141723633,-2.2260122828181297,30.743243243243246
2021-05-17,Q1 2021,FPI,0.0,499,11.196969032287598,10.90817642211914,-2.5792034374275232,28.94056847545219
2021-08-16,Q2 2021,FPI,0.0,536,9.709894180297852,9.552478790283203,-1.6211854330406277,7.414829659318634
2021-11-15,Q3 2021,FPI,0.0,534,10.45757007598877,10.565726280212402,1.0342383884375412,-0.3731343283582045
2022-02-14,Q4 2021,FPI,0.0,532,9.23147678375244,9.39020824432373,1.7194590236164506,-0.3745318352059934
2020-11-16,Q3 2020,FROG,0.2,84650,62.470001220703125,61.97999954223633,-0.7843791722296396,
2021-02-16,Q4 2020,FROG,0.2,62830,65.80000305175781,66.37000274658203,0.866260894206739,-25.776727702303603
2021-05-17,Q1 2021,FROG,0.1,44370,36.47999954223633,37.95000076293945,4.029608659948491,-29.38086901161865
2021-08-16,Q2 2021,FROG,0.1,45520,38.290000915527344,36.45000076293945,-4.805432511341974,2.5918413342348456
2021-11-15,Q3 2021,FROG,0.1,33500,37.0,36.70000076293945,-0.8108087488122889,-26.40597539543058
2022-02-14,Q4 2021,FROG,0.1,29700,24.950000762939453,26.40999984741211,5.851699558427782,-11.343283582089548
2021-11-15,Q3 2021,FRSH,0.1,29883,37.720001220703125,38.970001220703125,3.3138917273256103,
2022-02-14,Q4 2021,FRSH,0.0,21246,18.40999984741211,22.149999618530277,20.31504509568964,-28.902720610380484
2022-05-16,Q1 2022,FRSH,0.2,43544,16.190000534057617,15.5600004196167,-3.891291498821367,104.9515202861715
2022-08-15,Q2 2022,FRSH,0.3,38939,16.829999923706055,16.3799991607666,-2.673801336776005,-10.57550982913834
2022-11-14,Q3 2022,FRSH,0.6,67435,14.729999542236328,14.850000381469728,0.814669673880925,73.18112945889726
2023-02-14,Q4 2022,FRSH,0.6,44984,15.970000267028809,16.559999465942383,3.694421972751429,-33.29280047453103
2023-05-15,Q1 2023,FRSH,0.3,36740,14.100000381469728,14.399999618530272,2.127654105987167,-18.32651609461142
2023-08-14,Q2 2023,FRSH,0.1,15966,22.479999542236328,22.40999984741211,-0.3113865491531728,-56.54327708219924
2023-11-14,Q3 2023,FRSH,0.1,18091,17.18000030517578,18.170000076293945,5.762513117184922,13.309532757108865
2024-02-14,Q4 2023,FRSH,0.1,17078,20.739999771118164,20.709999084472656,-0.1446513354705325,-5.5994693494002545
2024-05-15,Q1 2024,FRSH,0.0,3581,13.75,13.84000015258789,0.6545465642755681,-79.03150251785924
2019-08-14,Q2 2019,FSLY,0.0,8112,15.949999809265137,15.770000457763672,-1.1285225934416985,
2019-11-14,Q3 2019,FSLY,0.1,9600,20.790000915527344,20.649999618530277,-0.6734068823080623,18.343195266272193
2018-11-14,Q3 2018,FTCH,0.1,13615,,,,
2019-02-14,Q4 2018,FTCH,0.1,8855,,,,-34.96143958868895
2019-05-15,Q1 2019,FTCH,0.1,13455,,,,51.94805194805194
2019-08-14,Q2 2019,FTCH,0.1,10400,,,,-22.705314009661837
2019-11-14,Q3 2019,FTCH,0.0,4320,,,,-58.46153846153845
2020-02-14,Q4 2019,FTCH,0.0,5175,,,,19.791666666666675
2020-05-15,Q1 2020,FTCH,0.0,3950,,,,-23.67149758454107
2020-08-14,Q2 2020,FTCH,0.0,8635,,,,118.60759493670886
2020-11-16,Q3 2020,FTCH,0.0,12580,,,,45.686160972785174
2024-05-15,Q1 2024,FWONK,0.8,155078,70.02999877929688,71.56999969482422,2.199058892433706,
2024-08-14,Q2 2024,FWONK,0.8,169829,76.5,77.0199966430664,0.6797341739430147,9.511987515959719
2024-11-14,Q3 2024,FWONK,0.8,190245,85.58999633789062,81.61000061035156,-4.650071150636469,12.021503983418613
2025-02-14,Q4 2024,FWONK,0.9,248514,102.1999969482422,97.18000030517578,-4.911934239693486,30.628400220767958
2025-05-15,Q1 2025,FWONK,0.9,241406,96.9000015258789,96.70999908447266,-0.1960809477959671,-2.860201034951748
2020-11-16,Q3 2020,GDRX,0.2,77840,47.34999847412109,36.209999084472656,-23.526926607478032,
2021-02-16,Q4 2020,GDRX,0.2,86529,55.86000061035156,55.0,-1.5395642695216756,11.162641315519007
2021-05-17,Q1 2021,GDRX,0.2,83698,30.96999931335449,30.200000762939453,-2.4862724168127768,-3.2717354875244187
2021-08-16,Q2 2021,GDRX,0.2,84443,37.08000183105469,35.0099983215332,-5.582533460901413,0.8901049009534256
2021-11-15,Q3 2021,GDRX,0.2,96192,41.720001220703125,39.95000076293945,-4.242570484119082,13.913527468233
2022-02-14,Q4 2021,GDRX,0.2,76635,28.3799991607666,29.18000030517578,2.818890655624565,-20.331212574850298
2018-08-14,Q2 2018,GDS,0.3,62020,32.619998931884766,29.540000915527344,-9.44205431394679,
2019-08-14,Q2 2019,GDS,1.2,215301,40.900001525878906,38.900001525878906,-4.889975367689236,247.1476942921638
2019-11-14,Q3 2019,GDS,1.2,229685,42.91999816894531,44.34999847412109,3.331780909092525,6.6808793270816125
2020-02-14,Q4 2019,GDS,1.6,295587,60.34000015258789,60.540000915527344,0.3314563513982281,28.692339508457245
2020-05-15,Q1 2020,GDS,2.0,332206,60.880001068115234,61.220001220703125,0.5584759307206376,12.388569186060284
2020-08-14,Q2 2020,GDS,1.8,456504,81.18000030517578,82.0999984741211,1.1332818003040293,37.41594071148624
2020-11-16,Q3 2020,GDS,1.3,468940,93.44000244140624,89.80999755859375,-3.8848510145200175,2.724182044407053
2021-02-16,Q4 2020,GDS,1.0,408319,114.87000274658205,114.55999755859376,-0.2698747980986755,-12.927240158655696
2021-05-17,Q1 2021,GDS,0.7,298042,74.52999877929688,79.16999816894531,6.225680216886502,-27.007560265380747
2021-08-16,Q2 2021,GDS,0.4,201940,57.900001525878906,53.15999984741211,-8.186531180570372,-32.24444876896545
2021-11-15,Q3 2021,GDS,0.3,145647,61.7599983215332,59.97999954223633,-2.8821224541326806,-27.876101812419527
2022-02-14,Q4 2021,GDS,0.3,121334,42.90999984741211,46.0099983215332,7.224419681064282,-16.69310044147837
2025-05-15,Q1 2025,GEV,1.2,322160,432.8399963378906,428.05999755859375,-1.1043338923710355,
2014-11-14,Q3 2014,GLUU,0.1,10469,,,,
2015-02-17,Q4 2014,GME,0.8,67600,6.949484348297119,6.977395057678223,0.4016227389294383,
2015-05-15,Q1 2015,GME,0.8,75920,7.354848384857178,7.555759906768799,2.7316881517948866,12.307692307692308
2015-08-14,Q2 2015,GME,0.8,75180,8.727255821228027,8.888169288635254,1.8438037191006067,-0.9747102212855685
2015-11-16,Q3 2015,GME,0.9,72118,7.099876880645752,7.096059322357178,-0.0537693590008704,-4.072891726523009
2016-02-16,Q4 2015,GME,0.4,49070,5.205585956573486,5.545166492462158,6.523387352001323,-31.958734296569514
2016-05-16,Q1 2016,GME,0.8,55528,5.606655597686768,5.5539655685424805,-0.9397764536495932,13.160790707153037
2016-11-14,Q3 2016,GOOG,3.2,220655,37.52327346801758,37.7457160949707,0.5928124238486836,
2017-02-14,Q4 2016,GOOG,1.8,147032,40.76890182495117,40.755958557128906,-0.0317478942107392,-33.36566132650518
2017-05-15,Q1 2017,GOOG,1.0,101787,46.39126968383789,46.927734375,1.156391482315921,-30.772212851624136
2017-08-14,Q2 2017,GOOG,0.3,32455,45.50397109985352,45.89362716674805,0.8563122239144214,-68.11478872547575
2018-02-14,Q4 2017,GOOG,0.6,76722,52.35701370239258,54.21919631958008,3.556701357668157,136.39500847327065
2018-02-14,Q4 2017,GOOG,0.4,52320,52.35701370239258,54.21919631958008,3.556701357668157,-31.805740204895592
2017-02-14,Q4 2016,GOOGL,1.8,147475,41.74840545654297,41.66679382324219,-0.1954844320598854,
2017-05-15,Q1 2017,GOOGL,0.8,74903,47.529762268066406,48.00100326538086,0.9914650838282512,-49.20969655873877
2017-08-14,Q2 2017,GOOGL,0.3,33948,46.2832260131836,46.68081665039063,0.8590382984405174,-54.67738274835454
2018-02-14,Q4 2017,GOOGL,0.6,76150,52.45621109008789,54.308353424072266,3.5308351394337656,124.31365618004007
2020-02-14,Q4 2019,GOOGL,0.8,142458,75.30945587158203,75.61051177978516,0.3997584429722698,87.07550886408404
2020-05-15,Q1 2020,GOOGL,0.2,35439,67.52018737792969,68.92945861816406,2.087185025637271,-75.12319420460767
2020-08-14,Q2 2020,GOOGL,0.2,43251,75.47167205810547,75.4512710571289,-0.027031335625976,22.043511385761438
2020-11-16,Q3 2020,GOOGL,0.1,44701,88.19136047363281,87.66388702392578,-0.5981010462637479,3.3525236410718806
2022-08-15,Q2 2022,GOOGL,2.0,240747,121.10102081298828,121.12092590332033,0.0164367651060265,438.5718440303349
2022-11-14,Q3 2022,GOOGL,4.8,523558,95.9512710571289,97.97160339355467,2.105581629265636,117.47228418214975
2023-02-14,Q4 2022,GOOGL,4.0,328850,94.15982818603516,96.47874450683594,2.462744851465967,-37.18938493920444
2023-05-15,Q1 2023,GOOGL,7.9,867595,116.95085906982422,118.94134521484376,1.701985056673362,163.82697278394406
2023-08-14,Q2 2023,GOOGL,3.8,456299,128.94351196289062,129.16249084472656,0.1698254363499566,-47.406451166731024
2023-11-14,Q3 2023,GOOGL,5.1,698167,131.4615020751953,133.9794464111328,1.915347304108277,53.0064716337314
2024-02-14,Q4 2023,GOOGL,4.0,566711,144.4493865966797,142.09068298339844,-1.6328927860850238,-18.82873295357701
2024-05-15,Q1 2024,GOOGL,8.5,1555907,169.52947998046875,173.35121154785156,2.2543168113434366,174.55034400249866
2024-08-14,Q2 2024,GOOGL,8.7,1877747,163.56640625,160.7167510986328,-1.7422007469013443,20.685040943963884
2024-11-14,Q3 2024,GOOGL,7.3,1709714,178.4696807861328,172.09434509277344,-3.5722233968688437,-8.948649631712902
2025-02-14,Q4 2024,GOOGL,7.4,1951455,185.9258728027344,183.55859375,-1.2732381013190326,14.139265397604506
2025-05-15,Q1 2025,GOOGL,6.0,1594152,165.3699951171875,166.19000244140625,0.4958622171075602,-18.309569013889636
2014-11-14,Q3 2014,GPRO,0.7,49029,76.47000122070312,81.5,6.577741204396734,
2015-02-17,Q4 2014,GPRO,1.3,113543,45.27000045776367,45.209999084472656,-0.1325411369213396,131.5833486304024
2014-02-14,Q4 2013,GPS,1.0,78355,,,,
2014-05-15,Q1 2014,GPS,1.5,110766,,,,41.36430349052389
2014-02-14,Q4 2013,GRA,0.8,61105,,,,
2022-02-14,Q4 2021,GRAB,0.0,12834,5.889999866485596,6.0,1.867574465329121,
2023-02-14,Q4 2022,GRAB,0.7,59344,3.369999885559082,3.680000066757202,9.198818745558835,362.39675860994237
2023-05-15,Q1 2023,GRAB,0.5,55474,3.1700000762939453,3.1600000858306885,-0.3154571048133175,-6.521299541655434
2023-08-14,Q2 2023,GRAB,0.7,80349,3.5,3.400000095367432,-2.857140132359096,44.840826333056924
2023-11-14,Q3 2023,GRAB,1.3,181608,3.3299999237060547,3.4200000762939453,2.702707346843624,126.02397042900347
2024-02-14,Q4 2023,GRAB,1.2,172887,3.299999952316284,3.5199999809265137,6.666667629974072,-4.802101229020749
2024-05-15,Q1 2024,GRAB,1.1,209757,3.559999942779541,3.650000095367432,2.528094214451622,21.32606847247045
2024-08-14,Q2 2024,GRAB,1.5,329879,3.369999885559082,3.119999885559082,-7.418397878032125,57.267218734058936
2024-11-14,Q3 2024,GRAB,1.5,353110,4.889999866485596,4.730000019073486,-3.271980609011754,7.042279138714491
2025-02-14,Q4 2024,GRAB,1.7,438600,4.960000038146973,5.300000190734863,6.854841733326129,24.21058593639376
2025-05-15,Q1 2025,GRAB,1.6,420944,5.25,5.090000152587891,-3.047616141183036,-4.025535795713631
2022-02-14,Q4 2021,GRABW,0.0,760,1.4600000381469729,1.5,2.7397233430072485,
2014-02-14,Q4 2013,GRPN,1.7,134871,215.1999969482422,205.1999969482422,-4.646840214595869,
2014-08-14,Q2 2014,GRUB,0.0,1948,,,,
2015-02-17,Q4 2014,GRUB,0.5,45037,,,,2211.960985626283
2021-08-16,Q2 2021,GRUB,0.1,58395,,,,29.66005728623131
2021-11-15,Q3 2021,GRUB,0.1,46466,,,,-20.428118845791587
2022-02-14,Q4 2021,GRUB,0.1,34410,,,,-25.945852881676924
2022-02-14,Q4 2021,GTLB,0.1,34800,71.9000015258789,75.5,5.006951874438208,
2022-05-16,Q1 2022,GTLB,0.1,28669,44.540000915527344,40.209999084472656,-9.721602474294473,-17.61781609195402
2022-08-15,Q2 2022,GTLB,0.3,41343,69.16000366210938,67.58999633789062,-2.270108792777448,44.20802957898775
2019-11-14,Q3 2019,HCAT,0.0,1582,35.29999923706055,34.369998931884766,-2.6345618279770338,
2020-02-14,Q4 2019,HCAT,0.0,1735,31.559999465942383,31.0,-1.774396309945125,9.671302149178263
2020-05-15,Q1 2020,HCAT,0.0,1308,27.93000030517578,28.36000061035156,1.5395642695216756,-24.610951008645532
2020-08-14,Q2 2020,HCAT,0.0,1459,32.5099983215332,32.40999984741211,-0.3075929845707163,11.544342507645267
2020-11-16,Q3 2020,HCAT,0.0,1830,34.5,34.0099983215332,-1.4202947201936142,25.42837559972584
2021-02-16,Q4 2020,HCAT,0.0,2177,53.68000030517578,50.7400016784668,-5.476897559602867,18.961748633879782
2021-05-17,Q1 2021,HCAT,0.0,2339,48.59999847412109,48.93000030517578,0.6790161346001059,7.441433164905842
2021-08-16,Q2 2021,HCAT,0.0,2776,52.470001220703125,51.0,-2.801603176108,18.683197947840966
